VENDOR ID,VENDOR,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
56760680,SIDE OF THE ROAD TOURS INC,16830 VENTURA BOULEVARD,SUITE  #501,ENCINO,CA,91436
22578616X,SIDEBAR.B. FRIEDMAN & COMPANY,221 N LA SALLE ST STE 820,,CHICAGO,IL,60601
31379516M,SIDLEY & AUSTIN,BANK ONE PLAZA,10 S DEARBORN ST,CHICAGO,IL,60603
95019595Z,SIDLEY AUSTIN LLP,& ARCHIE BROWN,ONE SOUTH DEARBORN,CHICAGO,IL,60603
31336678P,"SIDS ALLIANCE OF ILLINOIS, INC",1314 BEDFORD AVE STE 210,,BALTIMORE,MD,21201
31303640V,SIDWELL COMPANY.,PO BOX 72168,,CHICAGO,IL,60678-2168
31379525L,"SIEBERT & ASSOCIATES COURT REPORTERS, INC.",3768 N OLEANDER AVE,,CHICAGO,IL,60634-3210
93177770X,SIEMENS INDUSTRY INC. 01,580 SLAIN CT,,MOUNT PROSPECT,IL,60056
93096949Z,"SIEMENS INDUSTRY, INC.",1700 TRIBUTE RD STE 200,,SACRAMENTO,CA,95815
69495679X,SIERRA MOTORS INC,510 E NORRIS DR,,OTTAWA,IL,61350
94712722X,SIEVERT ELECTRIC SERVICE & SALES CO.,1230 S HANNAH AVE,,FOREST PARK,IL,60130
90216748L,SIGN-A-RAMA (DOWNTOWN),1513 S STATE STREET EFT,,CHICAGO,IL,60605
18847120M,SIGNATURE FLIGHT SUPPORT CORP,PO BOX 66139,,CHICAGO,IL,60666-0139
94060487Z,SIGNATURE SYSTEMS GROUP LLC.,50 E 42ND ST,,NEW YORK,NY,10017
72943020L,"SILK SCREEN EXPRESS, INC.",7611 W 185TH STREET EFT,,TINLEY PARK,IL,60477
51670022,SIMON & MCCLOSKY LTD,& STATE FARM MUTUAL AUTOMOBILE INSURANCE CO A/S/O DON-YEW N. CHAN & XIAN DENG,120 W. MADISON ST. STE. 1300,CHICAGO,IL,60602
93360943X,SIMPLEXGRINNELL LP,DEPT CH 10320 (EFT),,PALATINE,IL,60055-0320
31321008Z,"SINAI COMMUNITY INSTITUTE, INC",2653 W OGDEN AVE,,CHICAGO,IL,60608
54227023,"SINAS, DRAMIS, BRAKE, BOUGHTON","KATHRYN ROBINSON, LEVIN & PERCONTI",321 N CLARK STREET 5TH FL,CHICAGO,IL,60654
61307434V,"SINGH & ASSOCIATES, INC.",300 W ADAMS ST STE 322,,CHICAGO,IL,60606
94235511L,SINGLE ROOM HOUSING ASSISTANCE CORPORATION,PLAZA ARMS,501 N CENTRAL AVE,CHICAGO,IL,60644
48949860X,"SINHA, LIMITED",2018 W ADAMS ST FL 1ST,,CHICAGO,IL,60612
56561134,SINSON LAW GROUP LLC.,205 WEST WACKER DRIVE,#1600,CHICAGO,IL,60606
55474024,SIPRUT P C,C.R.W.B. CORPORATION,122 S MICHIGAN AVE SUITE 1850,CHICAGO,IL,60603
93243666X,SIU LING HO,330 W CERMAK RD # 3D,,CHICAGO,IL,60616
37461673Z,SIX CORNERS ASSOCIATION,4018 N CICERO AVE,,CHICAGO,IL,60641
12324627M,"SKIDMORE,OWINGS & MERRILL LLP",224 S MICHIGAN AVE STE 1000,,CHICAGO,IL,60604
94206802P,SKILLS FOR CHICAGOLAND'S FUTURE,191 N WACKER DR,,CHICAGO,IL,60606
55874035,SKLARE LAW GROUP LTD,& KIMBERLY MURRAY,20 NORTH CLARK ST SUITE 1450,CHICAGO,IL,60602
51419023,SKU CORPORATION,180 W. WASHINGTON ST,Suite 400,CHICAGO,IL,60602
70975564Z,SKYLINE MANAGEMENT GROUP O'HARE,5700 S CICERO AVE,,CHICAGO,IL,60638
94637052P,SKYLINE MANAGEMENT GROUP O'HARE,10000 W OHARE AIRPORT,,CHICAGO,IL,60666
43842813E,"SKYTECH ENTERPRISES, LIMITED",2600 S MICHIGAN AVE # 309,,CHICAGO,IL,60616
93502100M,"SL MIDWAY, LLC",111 E WACKER DR STE 2200,,CHICAGO,IL,60601
85244307H,SL WRIGHT CAMPUS LLC,111 E WACKER DR STE 2200,,CHICAGO,IL,60601
50104665,SLAWOMIR OLIWA,201 BRAINTREE DR,,BLOOMINGDALE,IL,60108
93544367X,SMART CARTE INC,4455 WHITEBEAR PARKWAY EFT,,SAINT PAUL,MN,55110-7641
19042796M,SMEDBERG MACHINE CORP,7934 S CHICAGO AVE,,CHICAGO,IL,60617
52175024,SMITH JOHNSON & ANTHOLT LLC,112 S SANGAMON 3RD FL,ALEXANDER,CHICAGO,IL,60607
6709204M,"SMITH MOVERS, INC.",7150 S HALSTED ST FL 1ST,,CHICAGO,IL,60621
52302021,"SMITH, JOHNSON & ANTHOLT",& DYONE TAYLOR,112 S SANGAMON,CHICAGO,IL,60607
93411644T,SMITHAMUNDSEN LLC,150 N MICHIGAN EFT,,CHICAGO,IL,60601
72266226Z,"SMITHFIELD PROPERTIES XXXI,LLC",400 W HURON ST,,CHICAGO,IL,60610
47812352P,"SMITHS DETECTION, INC.",30 TECHNOLOGY DR,,WARREN,NJ,
23291952T,SMOKE DADDY,1804 W DIVISION ST,,CHICAGO,IL,60622
53526021,SNECKENBERG THOMPSON & BRODY L,FARMERS INSURANCE EXCHANGE  A/S/O GLENN'S DINER,161 N CLARK STREET  #3575,CHICAGO,IL,60601
81016196E,SNOW VISIONS INC,1525 S ARLINGTON HEAIGHTS,,ARLINGTON HEIGHTS,IL,60005
91864426V,SNOWLIFT LLC,96 COMMERCIAL ST,,FREEPORT,NY,11520
94101103V,SO HOLDING,5339 W BELMONT AVE,,CHICAGO,IL,60641
31302697P,SOC. MIN. ST GERTRUDE CATH CH GERTRUDE CATHOLIC CHURCH,1420 W GRANDVILLE AVENUE EFT,,CHICAGO,IL,60660
94127530H,SOCRATA INC,83 S KING ST,,SEATTLE,WA,98104
93855520A,SOFIA CASTANEDA,4820 W FLETCHER ST  2 EFT,,CHICAGO,IL,60641
94073638P,SOLAR TRAFFIC SYSTEMS,40 S MIDLAND AVE,,ROCKDALE,IL,60436
86712513X,SOLID WASTE SOLUTIONS CORP,1603 ORRINGTON AVE STE 1120,,EVANSTON,IL,60201
10690920P,SOLOMON CORDWELL BUENZ & ASSOCIATES,625 N MICHIGAN AVE STE 800,,CHICAGO,IL,60611
48516903V,SOLOMON VALUATION ADVISORS LLC,571 ORCHARD LN,,WINNETKA,IL,60093
93441574L,"SOLUTIONARY, INC",PO BOX 30213,,OMAHA,NE,68103-1313
94170250E,"SOLUTIONS THROUGH DIALOGUE, LLC.",840 W BLACKHAWK ST,,CHICAGO,IL,60642
95251531V,"SOLVAY FLUORIDES, LLC.",23424 NETWORK PL,,CHICAGO,IL,60673-1234
31319223E,"SOMERCOR 504, INC.",601 S LA SALLE ST # 510,,CHICAGO,IL,60605
55544023,SOMOCKI   BRANNON,6749  SOUTH  RIDGELANAD,,CHICAGO,IL,60649
94587769L,SONCO REAL ESTATE LLC,2050 N DEVON AVE,,ELK GROVE VILLAGE,IL,60007
7404318T,"SOODAN & ASSOCIATES, INC.",100 N LA SALLE ST STE 1800,,CHICAGO,IL,60602-2403
93455043M,SOS CHILDRENS VILLAGES ILLINOIS,ROOSEVELT SQUARE,216 W JACKSON BLVD STE 925,CHICAGO,IL,60606
94146553L,"SOTOS LAW FIRM, P.C.",333 PIERCE RD # 195,,ITASCA,IL,60143
95263549X,SOUL WHAT RECORDS INC,4424 N CENTRAL PARK AVE,,CHICAGO,IL,60625
57256166V,SOUND SOLUTIONS WINDOWS&DOOR,4422 W 46TH STREET EFT ST,,CHICAGO,IL,60632
85243657H,SOURCEMEDIA CONFERENCES,PO BOX 4634,,CHICAGO,IL,60680
93932133L,SOUTH AUSTIN COALITION COUNCIL,50714 W CONGRESS PLWY EFT,,CHICAGO,IL,60644
93794235E,SOUTH CENTAL MED CENTER COMPANY,5050 S STATE ST # 213,,CHICAGO,IL,60609
85240931E,SOUTH CENTRAL COMMUNITY SRVCS,8316 S ELLIS EFT,,CHICAGO,IL,60619
48340941P,SOUTH CHICAGO ART CENTER,3217 E 91ST ST,,CHICAGO,IL,60617
91371374A,SOUTH CHICAGO CHAMBER OF COMME 01,8826 S COMMERICAL AVENUE EFT,,CHICAGO,IL,60617
68626350Z,SOUTH CHICAGO SA ASSOCIATES LP,701 LEE ST STE 450,,DES PLAINES,IL,60016
54432668Z,SOUTH CHICAGO SLF ASSOCIATES LP,701 LEE ST STE 450,# 450,DES PLAINES,IL,
85241565P,SOUTH EAST ALCOHOL&DRUG ABUSE,8640 S SOUTH CHICAGO AVE,,CHICAGO,IL,60617-2631
31328632Z,SOUTH LOOP CHAMBER OF COMMERCE,3538 S HALSTED ST,,CHICAGO,IL,60609
93433259P,"SOUTH SHORE CHAMBER, INC",1750 E 71 TH STREET EFT ST,,CHICAGO,IL,60649
93360981X,SOUTH SHORE DRILL TEAM,7218 S SOUTH CHICAGO AVENUE EFT,,CHICAGO,IL,60619
14876020Z,SOUTH SHORE HOSPITAL CORP,8012 S CRANDON AVENUE EFT,,CHICAGO,IL,60617-1175
15157110H,SOUTH SHORE UNITED METHODIST,7350 S JEFFERY BOULEVARD EFT,,CHICAGO,IL,60649
90404224E,SOUTH SIDE COMM. FEDERAL,5401 S WENTWORTH EFT,,CHICAGO,IL,60609
22229397A,"SOUTH SIDE HELP CENTER, INC.",10420 S HALSTED STREET EFT,,CHICAGO,IL,60628
5702961P,SOUTH-EAST ASIA CENTER,1134 W AINSLIE ST,,CHICAGO,IL,60640
33668573X,SOUTH-EAST ASIA CENTER 01,1124-1134 W AINSLIE EFT,,CHICAGO,IL,60640
92474905L,SOUTHEAST CHICAGO CHAMBER,8334 S STONY ISLAND AVE,,CHICAGO,IL,60617
31303040P,SOUTHEAST CHICAGO COMMISION,1511 E 53RD ST FL 2ND  EFT,,CHICAGO,IL,60615
31320246H,SOUTHEAST CHICAGO DEV COMMISSI 01,2938 E 91ST ST STE 106,,CHICAGO,IL,60617
93713594M,SOUTHLAND PRINTING CO,PO BOX 7263 DEPT TR  EPAY,,SHREVEPORT,LA,71137-7263
3881445T,SOUTHWEST AIRLINES CO,PO BOX 36611,,DALLAS,TX,75235
93727031X,SOUTHWEST INDUSTRIES,ANDERSON ELEVATOR CO,2801 S 19TH AVE,BROADVIEW,IL,60155
1039307,SOUTHWEST RADIOLOGISTS,3300 W. 127TH 2NDFL,,BLUE ISLAND,IL,60406
94902792P,SOUTHWEST SIDE SENIOR SERVICES,5674 S ARCHER AVE # B,,CHICAGO,IL,60638
94655777L,SOUTHWEST UNITED FIRE DISTRICTS,7550 LYMAN AVE,,DARIEN,IL,60561
85240634E,SOUTHWEST YOUTH SERV.COLLABR,6400 S KEDZIE AVENUE EFT,,CHICAGO,IL,60629
33666328V,SOUTHWEST YTH SRVC COLLABATIVE,6400 S KEDZIE AVE,,CHICAGO,IL,60629
68007838M,"SPAAN TECH, INC.",311 S WACKER DR # 2400,,CHICAGO,IL,60606
93725111T,SPANISH COALITION FOR HOUSING,1922 N PULASKI EFT,,CHICAGO,IL,60639
94732687T,"SPARK PROGRAM, INC.",223 W JACKSON BLVD,,CHICAGO,IL,60606
94878173H,"SPAULDING TMG, LLC.",5520 W TOUHY AVE,,SKOKIE,IL,60077
50068787,"SPECIAL CONCEPT REALTY, LLC",7645 S. COLES,,CHICAGO,IL,60649
23378110T,SPECIAL OLYMPICS ILLINOIS,ILLINOIS INC,605 E WILLOW,NORMAL,IL,61761
55913022,SPECKIN FORENSIC LABORATORIES,2601 COOLIDGE ROAD,SUITE  #202,EAST LANSING,MI,48823
56482021,SPECTRUM - ROOSEVELT LLC.,5000 WEST ROOSEVELT ROAD,SUITE  #101,CHICAGO,IL,60644
93332275V,SPEEDY GONZALEZ LANDSCAPING,10624 S TORRENCE AVENUE EFT,,CHICAGO,IL,60617
95251554P,SPHERE PR GROUP,PO BOX 64-1005,,CHICAGO,IL,60664
65603319A,SPHERION CORPORATION,PO BOX 847872  EFT,,DALLAS,TX,75284
56638033,SPINA MCGUIRE & OKAL P C,& LISA MURATA,7610 WEST NORTH AVENUE,ELMWOOD PARK,IL,60707
31289720X,SPIRAL BINDING CO INC,3705 N 25TH AVE,,SCHILLER PARK,IL,60176
93601989T,SPIRIT AIRLINES,18121 E MILE HIGH RD,,EASTPOINTE,MI,48021
82217687V,SPIRIT WRECKING & EXCAVATION,10 E GARFIELD BLVD,,CHICAGO,IL,60615
34889240H,SPORTS & ORTHO,412 W 31ST ST,,CHICAGO,IL,60616
71671799E,"SPOTLIGHT BUSINESS AFFAIRS, INC.",20 N WACKER DR STE 2500,,CHICAGO,IL,60606
95236304V,SPRINKLER FITTERS UNION,LOCAL 281,11900 S LARAMIE AVE,ALSIP,IL,60803
22539545A,SPRINT COMMUNICATIONS COMPANY LP,PO BOX 650338,,DALLAS,TX,75265-0338
85247104P,SPRINT-NEXTEL,PO BOX 660092,,DALLAS,TX,75266-0092
90197670M,ST ANTHONY HOSPITAL,135 S LA SALLE ST,,CHICAGO,IL,60603
33667437Z,ST ANTHONY HOSPITAL 01,2875 W 19TH ST,,CHICAGO,IL,60623
93297377Z,ST JOHN LUTHERAN CEMETERY,1100 LINNEMAN RD,,MOUNT PROSPECT,IL,60056
85245379M,ST JOSEPH HOSPITAL,PO BOX 96304,,CHICAGO,IL,60693
94852788P,ST JOSEPH SERVICES INC,1501 N OAKLEY BLVD,,CHICAGO,IL,60622
9187779L,ST PIUS V PARISH/CASA JUAN CASA JUAN DIEGO,1919 S ASHLAND AVE,1919 S ASHLAND AVE,CHICAGO,IL,60608
86565714P,ST VINCENT DE PAUL CENTER,2145 N HALSTED STREET EFT,,CHICAGO,IL,60614
3675418T,ST. AGATHA CHURCH/SCHOOL,3147 W DOUGLAS BLVD,,CHICAGO,IL,60623
14616820E,ST. AUGUSTINE COLLEGE C/O,1333 W ARGYLE ST FL GROUND,,CHICAGO,IL,60640
77756705X,ST. AUGUSTINES'S COLLEGE,1333-1345 W ARGYLE EFT,,CHICAGO,IL,60640
85241497A,ST. BERNARD HOSPITAL 01,326 W 64TH ST,,CHICAGO,IL,60621
3624471M,ST. BERNARDS HOSPITAL&HEALTHCENTER,326 W 64TH ST FL 1ST,,CHICAGO,IL,60621
33705654T,ST. LEONARD'S MINISTRIES,2100 W WARREN BOULEVARD EFT,,CHICAGO,IL,60612
3732066H,ST. LEONARD'S MINISTRIES,2100 W WARREN BLVD,,CHICAGO,IL,60612
91555785L,ST. MARY & ELIZABETH MED CENTER,2233 W DIVISION ST,,CHICAGO,IL,60622
6554406Z,ST. PAUL CHURCH.OF.GOD.IN.CHRIST. COMMUNITY,4526 S WABASH AVE,4526 S WABASH AVE,CHICAGO,IL,60653
85240952P,ST. SABINA YOUTH NET,ST. SABINA,1210 W 78TH PL,CHICAGO,IL,60620
1070637,STANDARD & POOR'S,2542 COLLECTION CENTER DR.,,CHICAGO,IL,60693
3653482X,STANDARD EQUIPMENT COMPANY,2033 W WALNUT ST,,CHICAGO,IL,60612
31380293L,STANDARD IND/& AUTOMTV EQUIP I,6211 CHURCH RD,,HANOVER PARK,IL,60133
34632374T,STANDARD INSURANCE CO.,90 SW SIXTH AVE,,PORTLAND,OR,97204-1282
93963607P,STANDARD PARKING CORPORATION 01,172 W MADISON ST,,CHICAGO,IL,60602-3706
50076722,STANDARD PARKING O'HAR JV,P O BOX 66179         (EFT),,CHICAGO,IL,60666
31929767E,STANDARD PARKING-MIDWAY JV,PO BOX 388079,,CHICAGO,IL,60638
22547748A,STANDARD REGISTER CO,PO BOX 91047,,CHICAGO,IL,60693
93603183A,STANISLAW DABROWSKI,1904 LAURA LN,,DES PLAINES,IL,60018
31300687H,STANLEY AHRENS,1600 DEERPASS RD,,MARENGO,IL,60152
22075326P,STANLEY BROWN JEWELIST LIMITED,4751 N LINCOLN AVE,,CHICAGO,IL,60625
93332319E,STANLEY CONSULTANTS INC,225 IOWA AVENUE EFT,,MUSCATINE,IA,52761
94208430X,STAPLES BUSINESS ADVANTAGE,DEPT HNG - P O BOX 83689,,CHICAGO,IL,60690-3689
94532191L,STAPLES CONTRACT & COMMERCIAL INC,PO BOX 83689,PO BOX 83689,CHICAGO,IL,60696-3689
33798135V,STAPLES CREDIT PLAN,DEPT 31 - 0000186843,PO BOX 30292,SALT LAKE CITY,UT,84130-0292
22333134E,STAR OF SIAM INC.,11 E ILLINOIS ST,,CHICAGO,IL,60611
94141267E,STARFISH LEARNING CENTER,1543 W HOWARD ST,,CHICAGO,IL,60626
55874037,"STARKS & BOYD, P C","TIFFANY HAMPTON AS MOTHER AND NEXT BEST FRIEND OF M H, A MINOR",11528 SOUTH HALSTED STREET,CHICAGO,IL,60628
94567531T,START-RITE INC,PO BOX 30098,,MYRTLE BEACH,SC,29588
85247244E,STATE LAKE LLC,55 E JACKSON BLVD STE 500,,CHICAGO,IL,60604
36024056A,STATE OF ILL/ DEPARTMENT EMP SECURI,36 S WABASH AVE STE 10,,CHICAGO,IL,60605
40364800Z,STATE STREET BANK & TRUST CO,ONE LINCOLN STREET - 5TH FL,,BOSTON,MA,
31380399V,STATE TREASURER OF ILLINOIS,230 N MICHIGAN CHICAGO TRANSP STU,,CHICAGO,IL,60601
76693483X,STATEWAY COMMUNITY PARTNERS,10 W 35TH ST,,CHICAGO,IL,60616
54233021,STAVER & GAINSBERG P C,&DIANA HAYDEN,120 W MADISON STREET #520,CHICAGO,IL,60602
94726206A,STEFAN SAGENMEISTER,206 W 23RD ST,,NEW YORK,NY,10011
56561195,STEIN & CHERNEY LTD,& ALAN NOSSEM,747 WEST DUNDEE ROAD,WHEELING,IL,60090
94107099H,STEPHEN E. DELANTY,518-526 DAVIS ST,,EVANSTON,IL,60201
56448045E,STEPHEN HAWKINS,3001-3003 W JACKSON BLVD,,CHICAGO,IL,60616
53327034,STEPHEN NAPLETON,805 AMBRIANIE,,BURR RIDGE,IL,60527
93965544L,STEPHEN REYNOLDS,2530 W BERTEAU AVE,,CHICAGO,IL,60618
31316147T,"STERICYCLE, INC",80 INDUSTRIAL PARK RD,,MIDDLETOWN,CT,
31297354E,STERIS CORPORATION,2424 W 23RD ST,,CHICAGO,IL,16506
95062402P,STEVE JENSEN,2120 W ARMITAGE AVE,,CHICAGO,IL,60647
54219021,STEVE SALDIVAR,10251 AVE N,,CHICAGO,IL,60617
55832026,STEVEN DOUGLAS COLEMAN,19 SOUTH WEST STREET,,ALLENTOWN,PA,18102
94227200M,"STEVEN H. BAUER, RECEIVER CASE #08 CH 06667",350 N LA SALLE DR,,CHICAGO,IL,60654
94057902T,STEVEN HALAMI,1501 W PERSHING RD,,CHICAGO,IL,60609
81462989H,STEVEN KENNEDY,2451 S ASHLAND AVE,,CHICAGO,IL,60608
51600067,STEVEN L GRYLL PHD LLC,676 N ST CLAIR #1785,,CHICAGO,IL,60611
78107774A,STEVEN L PAWLOW & ASSOC INC,6723 N NAVAJO AVE,,LINCOLNWOOD,IL,60712
25962885Z,STEVENSON CRANE SERVICES INC (OVERSIZE),410 STEVENSON DRIVE EFT,,BOLINGBROOK,IL,60440
22001111H,"STEVE'S EQUIPMENT SERVICES, INC",SERVICE (S.E.S.),1400 POWIS RD,WEST CHICAGO,IL,60185
56371036,STEVIE WALLACE,15215 S WOODLAWN AVE,,DOLTON,IL,60419
90307350A,STEWART MUNOZ,1800 W CERMACK,,CHICAGO,IL,60608
35594501H,"STL ARCHITECTS, INC.",808 N DEARBORN ST,,CHICAGO,IL,60610
56721028,STOELTING COMPANY,620 WHEAT LANE,,WOOD DALE,IL,60191
55019022,STOKES TRACY,5246 WEST WASHINGTON,,CHICAGO,IL,60644
54941021,STONE & JOHNSON CHARTERED,ALLSTATE INSURANCE CO A/S/O YOLANDA ALMANZA,200 E RANDOLPH ST. 24TH FL,CHICAGO,IL,60601
93392759P,STONEMOR ILLINOIS LLC,11301 LAKE AVE,,WOODSTOCK,IL,60098
52057021,STOTIS & BAIRD CHARTERED,& WILLIAM MILLER,200 WEST JACKSON BLVD,CHICAGO,IL,60606
55980036,STRAFORD MEMORIAL CHURCH,8517 SOUTH STATE STREET,,CHICAGO,IL,60620
94735803V,"STRATEGIC PRECISION MANAGEMENT, INC.",7330 S PAXTON AVE,,CHICAGO,IL,60649
93850376X,STRATTON BINDING CORP,34 35TH ST FL 3RD,,BROOKLYN,NY,11232
93771194T,STREETERVILLE CHAMBER COMMERCE,233 E ERIE ST STE 603 EFT,,CHICAGO,IL,60611
95081463T,STREET-LEVEL YOUTH MEDIA,1637 N ASHLAND EFT,,CHICAGO,IL,60622
93712747X,STREETWISE,4554 N BROADWAY # 350,,CHICAGO,IL,60640
85244734V,STREICHER'S POLICE EQUIPMENT,4777 N 124TH ST,,BUTLER,WI,53007-0605
56141023,"STRELLIS & FIELD,CHTD",& MICHELLE L YOUNG,444 NORTH WELLS STREET SUITE 202,CHICAGO,IL,60654
93884397H,STREMA DEVELOPMENT LLC.,323 W GOETHE EFT,,CHICAGO,IL,60610
85249895H,STROGER COOK COUNTY HOSPITAL 01,DIV. OF ADOLESCENT MEDICINE,1900 W POLK ST BLDG 1112,CHICAGO,IL,60612
94611487T,"STRUCTURAL SHOP, LLC.",9601 RIVER ST,,SCHILLER PARK,IL,60176
25963559Z,"STS CONSULTANTS, LIMITED",303 E WACKER DR STE 600,,CHICAGO,IL,60061
93332339L,STUDENT CONSERVATION ASSOC,689 RIVER ROAD EFT,,CHARLESTOWN,NH,
92151525V,STUDIO GC,223 W JACKSON BLVD STE 1200,,CHICAGO,IL,60606
94565297T,STUDIO INSTRUMENT RENTAL,3052 W MONTROSE AVE,,CHICAGO,IL,60618
22349496P,STV INCORPORATED,200 W MONROE ST STE 1650,,CHICAGO,IL,60606-5015
834155,STV INCORPORATED 01,200 WEST MONROE STE 1650,,CHICAGO,IL,606065015
31296936M,SUBURBAN EXPOSITION SERVICES,PO BOX 453,,RIVERSIDE,IL,60546
85665983L,SUCCESSFUL LIVING COM. SER.,35 W 119TH STREET EFT ST,,CHICAGO,IL,60628
31334701M,SUCHANEK ENTERPRISES INC,PO BOX 360,,EUGENE,OR,97440
37361584Z,SUDEKUM CASSIDY&SHULRUFF CHTD.,20 N CLARK ST STE 1400,,CHICAGO,IL,60602
27471811M,SULLIVAN REPORTING COMPANY,2 N LA SALLE ST STE 1615,STE 1780,CHICAGO,IL,60602
21973746A,"SUMIT CONSTRUCTION CO., INC.",4150 W WRIGHTWOOD AVE FL 1ST,,CHICAGO,IL,60639
94217388X,SUMMIT EXPEDITED LOGISTICS INC,820 W JACKSON BLVD,,CHICAGO,IL,60607
93431955Z,"SUMMIT TANK & EQUIPMENT CO, INC",7635 LAWNDALE AVE,,SUMMIT ARGO,IL,60501
89286160X,SUN - TIMES MEDIA LLC,350 N ORLEANS ST FL 2ND,,CHICAGO,IL,60654
93561438A,SUNLIGHT AFRICAN COMMUNITY CENTER,4538 N BROADWAY EFT,,CHICAGO,IL,60614
55594024,SUNNYSIDE  COMMUNICATIONS  INC.,348 WEST 38TH  STREET,,NEW  YORK,NY,10018
93428424Z,SUNRISE CHARTER SERVICES,8500 S VINCENNES AVE,,CHICAGO,IL,60620
6559053H,"SUNRISE TRANSPORTATIONS, INC.",8500 S VINCENNES AVE,,CHICAGO,IL,60620
67235273A,SUNSHINE GOSPEL MINISTRIES,500 E 61ST ST,,CHICAGO,IL,60637
95235450P,SUN-TIMES MEDIA PRODUCTIONS LLC,8247 SOLUTIONS CENTER,,CHICAGO,IL,60677
56561050,SUPAN PROSTHETIC ORTHOTIC CONSULTATIONS,1486 NORTH WALNUT ROAD,LOWER LEVEL,ROCHESTER,IL,62563
85241559H,SUPAROSSA,4256 N CENTRAL EFT,,CHICAGO,IL,60634
31340790Z,SUPER SEER CORP.,PO BOX 700,,EVERGREEN,CO,80437-0700
54297028,SUPERX INC,4010 VALLEY BLVD -STE 102,,WALNUT,CA,91789
55116022,SUSAN  L.  MCKEEVER,819 S. WABASH  (EFT),SUITE 600,CHICAGO,IL,60605
31298176M,SUSAN M SIKES,10522 S WALDEN PKWY,,CHICAGO,IL,60643
55938033,SUSAN M. JOHNSON,10834 S. MAPLEWOOD,,CHICAGO,IL,60655
56021924,SUSMAN HEFFNER & HURST LLP,30 NORTH LASALLE STREET 12TH FLOOR,,CHICAGO,IL,60602
31316551L,"SUTTON FORD, INC.",21315 CENTRAL AVENUE EFT,,MATTESON,IL,60443
54512023,SWANETTE TRIEM,PO BOX 737,,EVANSTON,IL,60204
21969919E,SWANSON MARTIN & BELL,330 N WABASH AVE # 3300,,CHICAGO,IL,60611
15809281H,SWEDISH COVENANT HOSPITALLABDEPARTMENT LAB DEPARTMENT,5145 N CALIFORNIA AVE STE 645,,CHICAGO,IL,60625
31291168A,SWETS INFORMATION SERVICES,PO BOX 1459  NINTH AVE,,RUNNEMEDE,NJ,
54158021,SWOPE LAW OFFICE LLC,"DIANE DOUGHERTY, INDIVIDUALLY AND AS PARENT & GUARDIAN OF KYLE VAN SCHACK",7880 WICKER AVENUE SUITE 102,ST JOHN,IN,46373
95235438Z,SYDRY LLC,3011 W 183RD ST,,HOMEWOOD,IL,60430
54900021,SYMETRA ASSIGNED BENEFITS SERVICE CO,777 108TH AVENUE NORTHEAST,,BELLEVUE,WA,98004
51221198E,"SYSTEM DEVELOPMENT.INTEGRATION, INC",33 W MONROE ST STE 400,33 W MONROE ST STE 400,CHICAGO,IL,60603
50514222T,SYSTEMGURU INC,30 N MICHIGAN AVE,,CHICAGO,IL,60602
93427448X,T & D EXCAVATING & GRADING INC,20 W 327 BELMONT PL,,ADDISON,IL,60101
93816736A,"T & N CHICAGO, INC.",444 N MICHIGAN AVENUE EFT,,CHICAGO,IL,60611
93337977A,T J LAMBRECHT / WALSH JV,10 GOUGAR RD,,JOLIET,IL,60432
93428368Z,"T Y LIN INTERNATIONAL GREAT LAKES, INC",200 S WACKER DRIVE EFT,,CHICAGO,IL,60606
47407584P,T. LEE BOYD JR,1423 W HARRISON ST,,CHICAGO,IL,60607
31341501Z,T.E.A.M. INC.,8104 S WENTWORTH AVE,,CHICAGO,IL,60620
91419183H,TABET DIVITO & ROTHSTEIN LLC,209 S LA SALLE ST # 7TH,,CHICAGO,IL,60604
95057315L,TACA INTERNATIONAL AIRLINE,8333 NW 53RD ST,,MIAMI,FL,33166
71429894Z,TACH DEVELOPMENT COMPANY LLC,200 E RANDOLPH ST STE 2100,,CHICAGO,IL,60601
94560633P,TACOS Y TEQUILA INC.,1969 N HALSTED ST,,CHICAGO,IL,60614
95108461M,TAFT STETTINIUS HOLLISTER LLP CHICAGO,111 E WACKER DR,,CHICAGO,IL,60601
25963811P,"TAKAO NAGAI ASSOCIATES, LIMITED",1634 S ARDMORE AVE,,VILLA PARK,IL,60181-3766
94598371L,TALAN & KTSANES,223 W JACKSON BLVD,,CHICAGO,IL,60606
52323988E,TALEO CORPORATION,4140 DUBLIN BLVD STE 400,,DUBLIN,CA,94568
93278233H,TALL CITY INC.,1900 N AUSTIN EFT,,CHICAGO,IL,60639
94787884Z,TAMARA VALUE,306 S KENILWORTH,,OAK PARK,IL,60302
56354022,TAMEEKA ISBY,5820 N SHERIDAN,,CHICAGO,IL,60660
93348944M,TANEISHA R ANDERSON,6207 S CHAMPLAIN AVE,,CHICAGO,IL,60637
93284873T,TANESHA GUNN,4006 W DIVISION ST,,CHICAGO,IL,60651
85247444P,TANIA CONSULTING SERVICES,232 W KATHLEEN DR,,PARK RIDGE,IL,60068
95079454L,TANYA LOZANO,2009 W 22ND PL,,CHICAGO,IL,60608
31381397M,TAPROOTS,2718 W ADAMS STREET EFT,,CHICAGO,IL,60612
22575584T,TARGET CORPORATION,1000 NICOLLET MALL,,MINNEAPOLIS,MN,
